SourceFile;ID;CreateDate;Duration;Latitude;Longitude;LatitudeDD;LongitudeDD;sDuration;Year;Month;Day;Hour;Working;URL;Contents;
meta-jCFVVrYH4bSd.json;jCFVVrYH4bSd;2021:01:06 19:48:35;13.14 s;"38 deg 53' 27.96"" N";"77 deg 0' 33.48"" W";38.8911;-77.0093;13.14;2021;1;6;19;FALSE;https://video.parler.com/jC/FV/jCFVVrYH4bSd.mp4;;
meta-jdlnafwV1RqD.json;jdlnafwV1RqD;2021:01:06 19:46:27;0:00:32;"38 deg 53' 24.00"" N";"77 deg 0' 35.64"" W";38.89;-77.0099;32;2021;1;6;19;FALSE;https://video.parler.com/jd/ln/jdlnafwV1RqD.mp4;;
meta-jDypbT7c6bU0.json;jDypbT7c6bU0;2021:01:06 16:35:56;0:00:47;"38 deg 53' 28.32"" N";"77 deg 2' 7.80"" W";38.8912;-77.0355;47;2021;1;6;16;FALSE;https://video.parler.com/jD/yp/jDypbT7c6bU0.mp4;;
meta-JFDVk6DaG1KD.json;JFDVk6DaG1KD;2021:01:06 20:13:52;0:00:33;"38 deg 53' 24.72"" N";"77 deg 0' 37.08"" W";38.8902;-77.0103;33;2021;1;6;20;TRUE;https://video.parler.com/JF/DV/JFDVk6DaG1KD.mp4;;
meta-JhXxhl6veRlW.json;JhXxhl6veRlW;2021:01:06 19:10:12;0:00:55;"38 deg 53' 22.56"" N";"77 deg 0' 37.80"" W";38.8896;-77.0105;55;2021;1;6;19;FALSE;https://video.parler.com/Jh/Xx/JhXxhl6veRlW.mp4;;
meta-JIb9xyG6vHPc.json;JIb9xyG6vHPc;2021:01:06 17:09:00;0:02:50;"38 deg 53' 31.56"" N";"77 deg 2' 4.20"" W";38.8921;-77.0345;170;2021;1;6;17;FALSE;https://video.parler.com/JI/b9/JIb9xyG6vHPc.mp4;;
meta-JidHZjUPGeIb.json;JidHZjUPGeIb;2021:01:06 20:18:32;0:00:43;"38 deg 52' 56.64"" N";"76 deg 59' 40.20"" W";38.8824;-76.9945;43;2021;1;6;20;TRUE;https://video.parler.com/Ji/dH/JidHZjUPGeIb.mp4;;
meta-jiML4C2JlezK.json;jiML4C2JlezK;2021:01:06 18:25:41;0:00:34;"38 deg 53' 31.56"" N";"77 deg 1' 44.04"" W";38.8921;-77.0289;34;2021;1;6;18;FALSE;https://video.parler.com/ji/ML/jiML4C2JlezK.mp4;;
meta-jkHvCmHQ8YzJ.json;jkHvCmHQ8YzJ;2021:01:06 19:26:53;9.34 s;"38 deg 53' 28.32"" N";"77 deg 0' 31.68"" W";38.8912;-77.0088;9.34;2021;1;6;19;FALSE;https://video.parler.com/jk/Hv/jkHvCmHQ8YzJ.mp4;;
meta-JKrCxU305gfZ.json;JKrCxU305gfZ;2021:01:06 20:18:49;19.87 s;"38 deg 53' 26.16"" N";"77 deg 0' 29.52"" W";38.8906;-77.0082;19.87;2021;1;6;20;FALSE;https://video.parler.com/JK/rC/JKrCxU305gfZ.mp4;;
meta-jlY81ya1uxzI.json;jlY81ya1uxzI;2021:01:06 19:30:32;23.96 s;"38 deg 53' 24.72"" N";"77 deg 0' 39.96"" W";38.8902;-77.0111;23.96;2021;1;6;19;TRUE;https://video.parler.com/jl/Y8/jlY81ya1uxzI.mp4;;
meta-JMiW9EoHfKhS.json;JMiW9EoHfKhS;2021:01:06 19:29:52;24.00 s;"38 deg 53' 25.44"" N";"77 deg 0' 39.60"" W";38.8904;-77.011;24;2021;1;6;19;FALSE;https://video.parler.com/JM/iW/JMiW9EoHfKhS.mp4;;
meta-JmnaAbNVz3nl.json;JmnaAbNVz3nl;2021:01:06 19:43:38;10.47 s;"38 deg 53' 27.24"" N";"77 deg 0' 34.56"" W";38.8909;-77.0096;10.47;2021;1;6;19;TRUE;https://video.parler.com/Jm/na/JmnaAbNVz3nl.mp4;;
meta-jmTwoZT1bv04.json;jmTwoZT1bv04;2021:01:06 18:11:45;17.90 s;"38 deg 53' 31.20"" N";"77 deg 2' 10.68"" W";38.892;-77.0363;17.9;2021;1;6;18;FALSE;https://video.parler.com/jm/Tw/jmTwoZT1bv04.mp4;;
meta-jNECpFrRhbpg.json;jNECpFrRhbpg;2021:01:06 18:52:20;18.71 s;"38 deg 53' 24.36"" N";"77 deg 0' 37.08"" W";38.8901;-77.0103;18.71;2021;1;6;18;FALSE;https://video.parler.com/jN/EC/jNECpFrRhbpg.mp4;;
meta-jpQmHE0BJJzQ.json;jpQmHE0BJJzQ;2021:01:06 16:51:12;24.12 s;"38 deg 53' 29.04"" N";"77 deg 2' 10.32"" W";38.8914;-77.0362;24.12;2021;1;6;16;FALSE;https://video.parler.com/jp/Qm/jpQmHE0BJJzQ.mp4;;
meta-JprqeYSCfUQ9.json;JprqeYSCfUQ9;2021:01:06 03:35:10;0:01:19;"38 deg 53' 58.56"" N";"77 deg 1' 36.84"" W";38.8996;-77.0269;79;2021;1;6;3;FALSE;https://video.parler.com/Jp/rq/JprqeYSCfUQ9.mp4;;
meta-jrd59p8tVRbY.json;jrd59p8tVRbY;2021:01:06 00:11:14;29.99 s;"38 deg 53' 46.32"" N";"77 deg 2' 51.36"" W";38.8962;-77.0476;29.99;2021;1;6;0;FALSE;https://video.parler.com/jr/d5/jrd59p8tVRbY.mp4;;
meta-jSsrf328EmUH.json;jSsrf328EmUH;2021:01:06 18:54:12;19.75 s;"38 deg 53' 26.88"" N";"77 deg 0' 44.28"" W";38.8908;-77.0123;19.75;2021;1;6;18;FALSE;https://video.parler.com/jS/sr/jSsrf328EmUH.mp4;;
meta-JTr7X40BBrhP.json;JTr7X40BBrhP;2021:01:06 20:55:55;0:00:41;"38 deg 53' 22.92"" N";"77 deg 0' 37.44"" W";38.8897;-77.0104;41;2021;1;6;20;TRUE;https://video.parler.com/JT/r7/JTr7X40BBrhP.mp4;;
meta-JtwM30g8Rg1Q.json;JtwM30g8Rg1Q;2021:01:06 18:28:43;28.24 s;"38 deg 53' 30.84"" N";"77 deg 1' 47.28"" W";38.8919;-77.0298;28.24;2021;1;6;18;FALSE;https://video.parler.com/Jt/wM/JtwM30g8Rg1Q.mp4;;
meta-JvjJL1ie366a.json;JvjJL1ie366a;2021:01:06 18:13:12;21.69 s;"38 deg 53' 25.80"" N";"77 deg 2' 7.80"" W";38.8905;-77.0355;21.69;2021;1;6;18;TRUE;https://video.parler.com/Jv/jJ/JvjJL1ie366a.mp4;;
meta-JyUmRm5aCM8o.json;JyUmRm5aCM8o;2021:01:06 14:37:36;0:00:45;"38 deg 53' 29.76"" N";"77 deg 2' 12.84"" W";38.8916;-77.0369;45;2021;1;6;14;FALSE;https://video.parler.com/Jy/Um/JyUmRm5aCM8o.mp4;;
meta-jYwFYXnCB8gz.json;jYwFYXnCB8gz;2021:01:06 20:41:46;0:00:34;"38 deg 53' 23.28"" N";"77 deg 0' 29.88"" W";38.8898;-77.0083;34;2021;1;6;20;FALSE;https://video.parler.com/jY/wF/jYwFYXnCB8gz.mp4;;
meta-k2X98xAHmHWa.json;k2X98xAHmHWa;2021:01:06 22:37:11;0:02:53;"38 deg 53' 25.44"" N";"77 deg 0' 33.84"" W";38.8904;-77.0094;173;2021;1;6;22;FALSE;https://video.parler.com/k2/X9/k2X98xAHmHWa.mp4;;
meta-k5DNY63jXHR9.json;k5DNY63jXHR9;2021:01:06 19:36:12;21.70 s;"38 deg 53' 23.64"" N";"77 deg 0' 31.32"" W";38.8899;-77.0087;21.7;2021;1;6;19;FALSE;https://video.parler.com/k5/DN/k5DNY63jXHR9.mp4;;
meta-K6iXrKqv7YG2.json;K6iXrKqv7YG2;2021:01:06 23:34:27;0:00:33;"38 deg 53' 46.32"" N";"77 deg 1' 55.56"" W";38.8962;-77.0321;33;2021;1;6;23;TRUE;https://video.parler.com/K6/iX/K6iXrKqv7YG2.mp4;;
meta-k7KE6Yc6SkoA.json;k7KE6Yc6SkoA;2021:01:06 19:41:31;12.37 s;"38 deg 53' 25.44"" N";"77 deg 0' 37.08"" W";38.8904;-77.0103;12.37;2021;1;6;19;FALSE;https://video.parler.com/k7/KE/k7KE6Yc6SkoA.mp4;;
meta-K7kOq8ql1BVw.json;K7kOq8ql1BVw;2021:01:06 19:38:00;0:00:43;"38 deg 53' 24.36"" N";"77 deg 0' 44.28"" W";38.8901;-77.0123;43;2021;1;6;19;TRUE;https://video.parler.com/K7/kO/K7kOq8ql1BVw.mp4;;
meta-KAipffF8QN4W.json;KAipffF8QN4W;2021:01:06 18:25:03;15.46 s;"38 deg 53' 24.00"" N";"77 deg 0' 37.44"" W";38.89;-77.0104;15.46;2021;1;6;18;FALSE;https://video.parler.com/KA/ip/KAipffF8QN4W.mp4;;
meta-KAu8c8e4lbDG.json;KAu8c8e4lbDG;2021:01:06 19:35:54;0:02:56;"38 deg 53' 22.56"" N";"77 deg 0' 37.44"" W";38.8896;-77.0104;176;2021;1;6;19;TRUE;https://video.parler.com/KA/u8/KAu8c8e4lbDG.mp4;;
meta-kAv6wX8KsD1i.json;kAv6wX8KsD1i;2021:01:06 19:16:21;26.73 s;"38 deg 53' 24.72"" N";"77 deg 0' 37.08"" W";38.8902;-77.0103;26.73;2021;1;6;19;FALSE;https://video.parler.com/kA/v6/kAv6wX8KsD1i.mp4;;
meta-KaWdtA4ulyQo.json;KaWdtA4ulyQo;2021:01:06 19:14:18;20.22 s;"38 deg 53' 24.36"" N";"77 deg 0' 37.44"" W";38.8901;-77.0104;20.22;2021;1;6;19;FALSE;https://video.parler.com/Ka/Wd/KaWdtA4ulyQo.mp4;;
meta-KbHJ1yC6Suub.json;KbHJ1yC6Suub;2021:01:06 20:15:50;14.58 s;"38 deg 53' 27.60"" N";"77 deg 0' 38.16"" W";38.891;-77.0106;14.58;2021;1;6;20;FALSE;https://video.parler.com/Kb/HJ/KbHJ1yC6Suub.mp4;;
meta-KcSAXDGnLT3g.json;KcSAXDGnLT3g;2021:01:06 17:26:35;0:00:52;"38 deg 53' 29.04"" N";"77 deg 2' 12.48"" W";38.8914;-77.0368;52;2021;1;6;17;FALSE;https://video.parler.com/Kc/SA/KcSAXDGnLT3g.mp4;;
meta-Kef0T1bzWcyp.json;Kef0T1bzWcyp;2021:01:06 12:56:09;23.42 s;"38 deg 53' 30.12"" N";"77 deg 2' 11.04"" W";38.8917;-77.0364;23.42;2021;1;6;12;TRUE;https://video.parler.com/Ke/f0/Kef0T1bzWcyp.mp4;;
meta-kgoySSVz8sOy.json;kgoySSVz8sOy;2021:01:06 21:50:38;25.77 s;"38 deg 53' 26.16"" N";"77 deg 0' 41.76"" W";38.8906;-77.0116;25.77;2021;1;6;21;FALSE;https://video.parler.com/kg/oy/kgoySSVz8sOy.mp4;;
meta-kHIl0dyeUCkt.json;kHIl0dyeUCkt;2021:01:06 18:12:16;29.19 s;"38 deg 53' 30.84"" N";"77 deg 2' 11.04"" W";38.8919;-77.0364;29.19;2021;1;6;18;TRUE;https://video.parler.com/kH/Il/kHIl0dyeUCkt.mp4;;
meta-kiBnNejo0JW0.json;kiBnNejo0JW0;2021:01:06 21:28:27;0:00:48;"38 deg 53' 23.64"" N";"77 deg 0' 35.64"" W";38.8899;-77.0099;48;2021;1;6;21;TRUE;https://video.parler.com/ki/Bn/kiBnNejo0JW0.mp4;;
meta-kISkMn20ifwv.json;kISkMn20ifwv;2021:01:06 13:39:52;22.71 s;"38 deg 53' 27.60"" N";"77 deg 2' 10.68"" W";38.891;-77.0363;22.71;2021;1;6;13;TRUE;https://video.parler.com/kI/Sk/kISkMn20ifwv.mp4;;
meta-kk2ZFW9PB5w3.json;kk2ZFW9PB5w3;2021:01:06 19:22:37;26.14 s;"38 deg 53' 29.40"" N";"77 deg 0' 48.96"" W";38.8915;-77.0136;26.14;2021;1;6;19;FALSE;https://video.parler.com/kk/2Z/kk2ZFW9PB5w3.mp4;;
meta-kL7oxKMD3okz.json;kL7oxKMD3okz;2021:01:06 22:26:39;25.88 s;"38 deg 53' 26.16"" N";"77 deg 0' 37.44"" W";38.8906;-77.0104;25.88;2021;1;6;22;FALSE;https://video.parler.com/kL/7o/kL7oxKMD3okz.mp4;;
meta-KLa541FJI9cC.json;KLa541FJI9cC;2021:01:06 20:09:31;26.66 s;"38 deg 53' 22.20"" N";"77 deg 0' 39.24"" W";38.8895;-77.0109;26.66;2021;1;6;20;FALSE;https://video.parler.com/KL/a5/KLa541FJI9cC.mp4;;
meta-kLb23eMMSAyI.json;kLb23eMMSAyI;2021:01:06 19:00:55;0:00:35;"38 deg 53' 24.72"" N";"77 deg 0' 38.52"" W";38.8902;-77.0107;35;2021;1;6;19;FALSE;https://video.parler.com/kL/b2/kLb23eMMSAyI.mp4;;
meta-Km2S7d92uPH8.json;Km2S7d92uPH8;2021:01:06 18:36:54;6.46 s;"38 deg 53' 24.72"" N";"77 deg 0' 38.88"" W";38.8902;-77.0108;6.46;2021;1;6;18;FALSE;https://video.parler.com/Km/2S/Km2S7d92uPH8.mp4;;
meta-Kmm034ViQJyl.json;Kmm034ViQJyl;2021:01:06 19:45:13;10.62 s;"38 deg 53' 23.28"" N";"77 deg 0' 38.16"" W";38.8898;-77.0106;10.62;2021;1;6;19;TRUE;https://video.parler.com/Km/m0/Kmm034ViQJyl.mp4;;
meta-KMyt1obG9scS.json;KMyt1obG9scS;2021:01:06 19:48:35;13.14 s;"38 deg 53' 27.96"" N";"77 deg 0' 33.48"" W";38.8911;-77.0093;13.14;2021;1;6;19;TRUE;https://video.parler.com/KM/yt/KMyt1obG9scS.mp4;;
meta-kneFRcEfGSQC.json;kneFRcEfGSQC;2021:01:06 19:48:52;10.84 s;"38 deg 53' 24.36"" N";"77 deg 0' 34.56"" W";38.8901;-77.0096;10.84;2021;1;6;19;FALSE;https://video.parler.com/kn/eF/kneFRcEfGSQC.mp4;;
meta-KoDL2tA6q92U.json;KoDL2tA6q92U;2021:01:06 00:11:14;29.99 s;"38 deg 53' 46.32"" N";"77 deg 2' 51.36"" W";38.8962;-77.0476;29.99;2021;1;6;0;FALSE;https://video.parler.com/Ko/DL/KoDL2tA6q92U.mp4;;
meta-KOZwp3W3n68V.json;KOZwp3W3n68V;2021:01:06 19:59:41;11.40 s;"38 deg 53' 24.00"" N";"77 deg 0' 34.92"" W";38.89;-77.0097;11.4;2021;1;6;19;TRUE;https://video.parler.com/KO/Zw/KOZwp3W3n68V.mp4;;
meta-kP5kfhGPWJYQ.json;kP5kfhGPWJYQ;2021:01:06 19:13:29;0:01:53;"38 deg 53' 24.72"" N";"77 deg 0' 43.20"" W";38.8902;-77.012;113;2021;1;6;19;FALSE;https://video.parler.com/kP/5k/kP5kfhGPWJYQ.mp4;;
meta-kQ0ltkpwFuvd.json;kQ0ltkpwFuvd;2021:01:06 16:51:15;17.20 s;"38 deg 53' 30.12"" N";"77 deg 2' 11.04"" W";38.8917;-77.0364;17.2;2021;1;6;16;FALSE;https://video.parler.com/kQ/0l/kQ0ltkpwFuvd.mp4;;
meta-KQ0TpQnsiuCS.json;KQ0TpQnsiuCS;2021:01:06 20:40:44;0:00:59;"38 deg 53' 17.88"" N";"77 deg 0' 30.96"" W";38.8883;-77.0086;59;2021;1;6;20;TRUE;https://video.parler.com/KQ/0T/KQ0TpQnsiuCS.mp4;;
meta-KQJOG5JmuJuZ.json;KQJOG5JmuJuZ;2021:01:06 18:29:01;9.74 s;"38 deg 53' 37.68"" N";"77 deg 1' 22.80"" W";38.8938;-77.023;9.74;2021;1;6;18;FALSE;https://video.parler.com/KQ/JO/KQJOG5JmuJuZ.mp4;;
meta-kR4Y0kFSrb9C.json;kR4Y0kFSrb9C;2021:01:06 19:15:19;0:00:40;"38 deg 53' 24.72"" N";"77 deg 0' 37.80"" W";38.8902;-77.0105;40;2021;1;6;19;FALSE;https://video.parler.com/kR/4Y/kR4Y0kFSrb9C.mp4;;
meta-kr6uD1TWjlQv.json;kr6uD1TWjlQv;2021:01:06 18:50:43;0:00:42;"38 deg 53' 24.36"" N";"77 deg 0' 37.08"" W";38.8901;-77.0103;42;2021;1;6;18;TRUE;https://video.parler.com/kr/6u/kr6uD1TWjlQv.mp4;;
meta-ksMt1rnBR6TT.json;ksMt1rnBR6TT;2021:01:06 23:15:26;0:01:48;"38 deg 53' 23.28"" N";"77 deg 0' 37.08"" W";38.8898;-77.0103;108;2021;1;6;23;FALSE;https://video.parler.com/ks/Mt/ksMt1rnBR6TT.mp4;;
meta-KUWzwIjF44AC.json;KUWzwIjF44AC;2021:01:06 19:01:59;0:00:36;"38 deg 53' 22.20"" N";"77 deg 0' 38.88"" W";38.8895;-77.0108;36;2021;1;6;19;TRUE;https://video.parler.com/KU/Wz/KUWzwIjF44AC.mp4;;
meta-Kv5stfJPDE5u.json;Kv5stfJPDE5u;2021:01:06 19:57:52;9.81 s;"38 deg 53' 25.44"" N";"77 deg 0' 37.08"" W";38.8904;-77.0103;9.81;2021;1;6;19;FALSE;https://video.parler.com/Kv/5s/Kv5stfJPDE5u.mp4;;
meta-kVSC3Z1yeZEe.json;kVSC3Z1yeZEe;2021:01:06 19:13:40;13.57 s;"38 deg 53' 28.32"" N";"77 deg 0' 41.04"" W";38.8912;-77.0114;13.57;2021;1;6;19;FALSE;https://video.parler.com/kV/SC/kVSC3Z1yeZEe.mp4;;
meta-KxzRxBSjjcXI.json;KxzRxBSjjcXI;2021:01:06 04:19:21;0:00:38;"38 deg 57' 16.20"" N";"77 deg 27' 35.28"" W";38.9545;-77.4598;38;2021;1;6;4;FALSE;https://video.parler.com/Kx/zR/KxzRxBSjjcXI.mp4;;
meta-Ky8Hevr7bKg9.json;Ky8Hevr7bKg9;2021:01:06 19:57:52;9.81 s;"38 deg 53' 25.44"" N";"77 deg 0' 37.08"" W";38.8904;-77.0103;9.81;2021;1;6;19;FALSE;https://video.parler.com/Ky/8H/Ky8Hevr7bKg9.mp4;;
meta-KYoi7C8a45cX.json;KYoi7C8a45cX;2021:01:06 20:29:40;22.58 s;"38 deg 53' 22.20"" N";"77 deg 0' 36.72"" W";38.8895;-77.0102;22.58;2021;1;6;20;FALSE;https://video.parler.com/KY/oi/KYoi7C8a45cX.mp4;;
meta-kzfRu8mp8CNm.json;kzfRu8mp8CNm;2021:01:06 14:28:08;28.27 s;"38 deg 53' 30.84"" N";"77 deg 2' 11.04"" W";38.8919;-77.0364;28.27;2021;1;6;14;FALSE;https://video.parler.com/kz/fR/kzfRu8mp8CNm.mp4;;
meta-L581HkTRJuQ1.json;L581HkTRJuQ1;2021:01:06 22:26:50;27.99 s;"38 deg 53' 27.24"" N";"77 deg 0' 44.64"" W";38.8909;-77.0124;27.99;2021;1;6;22;TRUE;https://video.parler.com/L5/81/L581HkTRJuQ1.mp4;;
meta-l6zcfjWByRw1.json;l6zcfjWByRw1;2021:01:06 19:59:41;11.40 s;"38 deg 53' 24.00"" N";"77 deg 0' 34.92"" W";38.89;-77.0097;11.4;2021;1;6;19;FALSE;https://video.parler.com/l6/zc/l6zcfjWByRw1.mp4;;
meta-l8rCpvcBwL6H.json;l8rCpvcBwL6H;2021:01:06 17:05:37;22.11 s;"38 deg 53' 32.64"" N";"77 deg 2' 5.64"" W";38.8924;-77.0349;22.11;2021;1;6;17;FALSE;https://video.parler.com/l8/rC/l8rCpvcBwL6H.mp4;;
meta-LAIAfAzBL39U.json;LAIAfAzBL39U;2021:01:06 19:06:57;0:00:42;"38 deg 53' 23.64"" N";"77 deg 0' 30.24"" W";38.8899;-77.0084;42;2021;1;6;19;FALSE;https://video.parler.com/LA/IA/LAIAfAzBL39U.mp4;;
meta-Lap0L50xI3S5.json;Lap0L50xI3S5;2021:01:06 18:54:14;0:00:47;"38 deg 53' 25.44"" N";"77 deg 0' 37.44"" W";38.8904;-77.0104;47;2021;1;6;18;TRUE;https://video.parler.com/La/p0/Lap0L50xI3S5.mp4;;
meta-lbliFG4WqmNj.json;lbliFG4WqmNj;2021:01:06 21:33:04;26.93 s;"38 deg 53' 24.36"" N";"77 deg 0' 36.00"" W";38.8901;-77.01;26.93;2021;1;6;21;TRUE;https://video.parler.com/lb/li/lbliFG4WqmNj.mp4;;
meta-LD5GrQx0MtsI.json;LD5GrQx0MtsI;2021:01:06 21:16:34;16.13 s;"38 deg 53' 22.56"" N";"77 deg 0' 37.08"" W";38.8896;-77.0103;16.13;2021;1;6;21;TRUE;https://video.parler.com/LD/5G/LD5GrQx0MtsI.mp4;;
meta-LdowRJbSeiWb.json;LdowRJbSeiWb;2021:01:06 17:56:21;0:02:09;"38 deg 53' 26.16"" N";"77 deg 0' 43.20"" W";38.8906;-77.012;129;2021;1;6;17;FALSE;https://video.parler.com/Ld/ow/LdowRJbSeiWb.mp4;;
meta-lefVDZuXCGQ6.json;lefVDZuXCGQ6;2021:01:06 18:54:27;0:04:53;"38 deg 53' 18.96"" N";"77 deg 0' 34.92"" W";38.8886;-77.0097;293;2021;1;6;18;TRUE;https://video.parler.com/le/fV/lefVDZuXCGQ6.mp4;;
meta-lFFk9PXz5bhC.json;lFFk9PXz5bhC;2021:01:06 15:47:59;0:05:36;"38 deg 53' 36.96"" N";"77 deg 2' 11.40"" W";38.8936;-77.0365;336;2021;1;6;15;TRUE;https://video.parler.com/lF/Fk/lFFk9PXz5bhC.mp4;;
meta-LhPiDTMhUSGL.json;LhPiDTMhUSGL;2021:01:06 21:04:11;0:00:45;"38 deg 53' 24.00"" N";"77 deg 0' 36.00"" W";38.89;-77.01;45;2021;1;6;21;TRUE;https://video.parler.com/Lh/Pi/LhPiDTMhUSGL.mp4;;
meta-ljl6PXazsbVv.json;ljl6PXazsbVv;2021:01:06 16:57:42;0:00:30;"38 deg 53' 30.84"" N";"77 deg 2' 4.20"" W";38.8919;-77.0345;30;2021;1;6;16;TRUE;https://video.parler.com/lj/l6/ljl6PXazsbVv.mp4;;
meta-LkCCt8cFxeU1.json;LkCCt8cFxeU1;2021:01:06 22:15:29;21.55 s;"38 deg 53' 40.56"" N";"77 deg 1' 38.64"" W";38.8946;-77.0274;21.55;2021;1;6;22;FALSE;https://video.parler.com/Lk/CC/LkCCt8cFxeU1.mp4;;
meta-lLoZaH6iGNOT.json;lLoZaH6iGNOT;2021:01:06 14:59:19;0:03:06;"38 deg 53' 31.56"" N";"77 deg 2' 14.28"" W";38.8921;-77.0373;186;2021;1;6;14;TRUE;https://video.parler.com/lL/oZ/lLoZaH6iGNOT.mp4;;
meta-LMYCiAbZdFzG.json;LMYCiAbZdFzG;2021:01:06 18:48:41;0:00:52;"38 deg 53' 31.92"" N";"77 deg 1' 45.12"" W";38.8922;-77.0292;52;2021;1;6;18;FALSE;https://video.parler.com/LM/YC/LMYCiAbZdFzG.mp4;;
meta-LPMgas2riNpu.json;LPMgas2riNpu;2021:01:06 16:04:10;0:00:44;"38 deg 53' 31.20"" N";"77 deg 2' 5.64"" W";38.892;-77.0349;44;2021;1;6;16;FALSE;https://video.parler.com/LP/Mg/LPMgas2riNpu.mp4;;
meta-lPoHoha3r4BZ.json;lPoHoha3r4BZ;2021:01:06 20:57:03;0:00:30;"38 deg 53' 24.00"" N";"77 deg 0' 29.16"" W";38.89;-77.0081;30;2021;1;6;20;FALSE;https://video.parler.com/lP/oH/lPoHoha3r4BZ.mp4;;
meta-LQKqUqbhU50v.json;LQKqUqbhU50v;2021:01:06 21:10:01;0:00:57;"38 deg 53' 22.92"" N";"77 deg 0' 37.08"" W";38.8897;-77.0103;57;2021;1;6;21;FALSE;https://video.parler.com/LQ/Kq/LQKqUqbhU50v.mp4;;
meta-LQN0zyD01D3i.json;LQN0zyD01D3i;2021:01:06 20:08:25;25.24 s;"38 deg 53' 23.64"" N";"77 deg 0' 32.76"" W";38.8899;-77.0091;25.24;2021;1;6;20;FALSE;https://video.parler.com/LQ/N0/LQN0zyD01D3i.mp4;;
meta-LR1mPrzxmeQv.json;LR1mPrzxmeQv;2021:01:06 16:49:33;21.43 s;"38 deg 52' 53.04"" N";"77 deg 4' 6.24"" W";38.8814;-77.0684;21.43;2021;1;6;16;TRUE;https://video.parler.com/LR/1m/LR1mPrzxmeQv.mp4;;
meta-lTQpQNshDHhK.json;lTQpQNshDHhK;2021:01:06 19:58:09;0:03:22;"38 deg 53' 24.36"" N";"77 deg 0' 36.36"" W";38.8901;-77.0101;202;2021;1;6;19;TRUE;https://video.parler.com/lT/Qp/lTQpQNshDHhK.mp4;;
meta-lTZkY2ypwhFT.json;lTZkY2ypwhFT;2021:01:06 05:17:52;16.50 s;"38 deg 54' 4.68"" N";"77 deg 2' 11.04"" W";38.9013;-77.0364;16.5;2021;1;6;5;FALSE;https://video.parler.com/lT/Zk/lTZkY2ypwhFT.mp4;;
meta-LuLFx5NpoK10.json;LuLFx5NpoK10;2021:01:06 22:37:11;0:02:53;"38 deg 53' 25.44"" N";"77 deg 0' 33.84"" W";38.8904;-77.0094;173;2021;1;6;22;TRUE;https://video.parler.com/Lu/LF/LuLFx5NpoK10.mp4;;
meta-lVKkqagkDm91.json;lVKkqagkDm91;2021:01:06 16:34:37;0:00:41;"38 deg 53' 31.92"" N";"77 deg 2' 7.44"" W";38.8922;-77.0354;41;2021;1;6;16;TRUE;https://video.parler.com/lV/Kk/lVKkqagkDm91.mp4;;
meta-lvkLdkQr9eST.json;lvkLdkQr9eST;2021:01:06 00:17:28;0:00:30;"38 deg 53' 44.88"" N";"77 deg 1' 52.32"" W";38.8958;-77.0312;30;2021;1;6;0;FALSE;https://video.parler.com/lv/kL/lvkLdkQr9eST.mp4;;
meta-lxN8ne0vbVD9.json;lxN8ne0vbVD9;2021:01:06 20:27:23;16.41 s;"38 deg 53' 25.80"" N";"77 deg 0' 37.44"" W";38.8905;-77.0104;16.41;2021;1;6;20;FALSE;https://video.parler.com/lx/N8/lxN8ne0vbVD9.mp4;;
meta-LxsmTx5x2mFR.json;LxsmTx5x2mFR;2021:01:06 16:17:39;23.23 s;"38 deg 53' 30.84"" N";"77 deg 2' 11.76"" W";38.8919;-77.0366;23.23;2021;1;6;16;FALSE;https://video.parler.com/Lx/sm/LxsmTx5x2mFR.mp4;;
meta-lyDrgBAPM8U5.json;lyDrgBAPM8U5;2021:01:06 20:10:22;25.39 s;"38 deg 53' 23.64"" N";"77 deg 0' 37.08"" W";38.8899;-77.0103;25.39;2021;1;6;20;FALSE;https://video.parler.com/ly/Dr/lyDrgBAPM8U5.mp4;;
meta-m2L1vJXlgGvw.json;m2L1vJXlgGvw;2021:01:06 00:41:50;0:01:16;"38 deg 53' 45.60"" N";"77 deg 1' 51.60"" W";38.896;-77.031;76;2021;1;6;0;FALSE;https://video.parler.com/m2/L1/m2L1vJXlgGvw.mp4;;
meta-m4XCINGgSKee.json;m4XCINGgSKee;2021:01:06 19:11:06;0:00:33;"38 deg 53' 24.36"" N";"77 deg 0' 37.44"" W";38.8901;-77.0104;33;2021;1;6;19;FALSE;https://video.parler.com/m4/XC/m4XCINGgSKee.mp4;;
meta-m7EaLSED6igL.json;m7EaLSED6igL;2021:01:06 20:55:33;3.74 s;"38 deg 53' 23.28"" N";"77 deg 0' 27.72"" W";38.8898;-77.0077;3.74;2021;1;6;20;FALSE;https://video.parler.com/m7/Ea/m7EaLSED6igL.mp4;;
meta-M7kag0C0Th2u.json;M7kag0C0Th2u;2021:01:06 18:12:44;0:00:51;"38 deg 53' 46.68"" N";"77 deg 2' 51.00"" W";38.8963;-77.0475;51;2021;1;6;18;FALSE;https://video.parler.com/M7/ka/M7kag0C0Th2u.mp4;;
meta-M8YHLRH9D7gh.json;M8YHLRH9D7gh;2021:01:06 20:20:29;12.04 s;"38 deg 53' 24.00"" N";"77 deg 0' 35.28"" W";38.89;-77.0098;12.04;2021;1;6;20;FALSE;https://video.parler.com/M8/YH/M8YHLRH9D7gh.mp4;;
